id,timestamp,symbol,price,volume,volatility,rsi,macd,bollinger_position,market_cap,pe_ratio,volume_profile,price_momentum,liquidity_ratio,order_book_imbalance,cross_correlation,sector_beta,vwap_deviation,time_of_day_factor,is_anomaly,anomaly_type,anomaly_reason_1,anomaly_reason_2,anomaly_reason_3
trade_000126,2025-06-20 06:39:31,PFE,391.07,8352,0.323,52.81,-0.9979,0.2849,856606853837,33.03,0.8376,-0.0244,0.6753,0.0938,0.6719,0.8972,0.0016,1.1958,0,,,,
trade_000127,2025-06-19 15:04:23,BAC,334.83,49522,0.1684,54.24,-0.2276,0.2189,918150188755,14.18,1.1264,-0.0047,0.5824,-0.0329,0.433,1.1501,-0.0024,0.786,0,,,,
trade_000128,2025-06-22 19:44:08,KO,171.43,17262,0.1541,45.28,-0.925,0.6841,313048738267,32.76,0.9327,0.0448,0.7098,-0.0742,0.579,0.9257,0.0083,1.2093,0,,,,
trade_000129,2025-06-06 00:36:41,KO,268.12,11583,0.3317,52.93,1.8851,0.7568,960508381780,12.83,0.9428,-0.0045,0.916,-0.0911,0.3916,1.3351,-0.0077,0.8553,0,,,,
trade_000130,2025-06-21 12:59:27,META,362.37,27920,0.2049,55.31,-0.8168,0.2942,632565653986,29.09,0.9078,-0.023,0.8783,-0.0921,0.5687,0.8466,-0.0127,1.2918,0,,,,
trade_000131,2025-06-12 15:47:46,NFLX,140.61,31145,0.3151,64.11,0.5943,0.3195,603367814408,29.7,1.0665,-0.0002,0.8564,0.0564,0.4943,1.1945,-0.016,1.0465,0,,,,
trade_000132,2025-06-10 21:36:38,TSLA,164.36,29689,0.1362,47.49,1.4667,0.6135,166131823494,31.82,0.822,-0.0312,0.7088,0.0184,0.5974,1.2702,0.0062,0.8353,0,,,,
trade_000133,2025-05-25 05:42:22,AMZN,157.08,20462,0.1104,53.95,1.5363,0.6125,79838257543,12.66,1.0754,-0.0482,0.8926,-0.0396,0.6319,1.0118,-0.0102,1.0248,0,,,,
trade_000134,2025-06-14 07:16:54,PG,156.23,25370,0.2018,44.37,1.7611,0.5493,809965147371,26.43,0.847,-0.0483,0.8203,-0.0064,0.3006,1.229,-0.0089,1.0687,0,,,,
trade_000135,2025-06-05 19:07:41,JPM,356.27,25114,0.2264,67.59,-1.812,0.7268,491956325726,37.7,1.1006,-0.0216,0.6631,-0.005,0.4814,0.8507,-0.0164,0.7474,0,,,,
trade_000136,2025-06-19 22:04:51,META,73.65,6443,0.3009,67.49,0.9042,0.286,531376750475,22.25,0.9777,0.0281,0.7802,0.0431,0.3307,1.1256,0.0198,0.9761,0,,,,
trade_000137,2025-06-08 10:28:41,GOOGL,431.28,2844,0.1571,39.4,-0.6772,0.2954,963391619450,16.66,0.9122,0.0133,0.9821,-0.018,0.3442,1.281,-0.019,0.9715,0,,,,
trade_000138,2025-06-15 11:46:07,BAC,249.23,23151,0.1329,51.48,-0.6414,0.5459,266891895223,34.39,1.179,0.0082,0.9414,-0.0947,0.4101,0.9238,-0.0085,0.8459,0,,,,
trade_000139,2025-06-02 02:42:05,BAC,346.51,6515,0.1231,64.93,1.9943,0.4549,55174213355,21.43,1.1833,-0.0431,0.8125,-0.0998,0.4964,1.3946,0.0016,0.8756,0,,,,
trade_000140,2025-06-18 19:23:53,XOM,378.55,41258,0.2023,49.21,-1.1764,0.7741,325441647373,34.15,1.1735,0.011,0.8758,-0.0649,0.5659,1.2869,-0.0064,1.1863,0,,,,
trade_000141,2025-06-02 16:01:02,PG,276.45,45144,0.336,33.55,0.1821,0.6428,357567831376,17.39,0.9654,-0.0155,0.7182,-0.0568,0.3259,1.1587,0.0148,1.1357,0,,,,
trade_000142,2025-06-22 07:02:09,KO,198.93,13950,0.3382,38.73,-1.1896,0.6258,240296975551,16.54,0.871,-0.0427,0.9729,0.0272,0.3881,1.1334,-0.0007,0.9332,0,,,,
trade_000143,2025-05-30 07:22:57,MSFT,107.23,25064,0.3279,36.73,1.2785,0.7941,54226094537,13.01,1.0937,-0.0348,0.6987,0.0598,0.4274,1.2601,-0.0115,1.1653,0,,,,
trade_000144,2025-06-08 23:53:21,NVDA,383.39,31179,0.1118,68.95,0.1363,0.6984,155083162197,24.62,1.1142,-0.0379,0.7623,0.0086,0.4307,1.0575,-0.0078,0.9906,0,,,,
trade_000145,2025-06-18 10:50:39,MSFT,413.16,46807,0.1493,31.22,-0.7588,0.3767,982184395404,36.97,1.1879,0.0494,0.6129,-0.0285,0.4187,1.1774,-0.0192,0.7559,0,,,,
trade_000146,2025-06-12 15:25:55,WMT,100.15,40693,0.1563,51.26,-1.8406,0.6107,259752499092,17.07,1.1201,-0.0347,0.5358,0.0798,0.6177,0.8682,0.0044,1.2447,0,,,,
trade_000147,2025-05-30 02:02:10,NVDA,437.94,39189,0.1256,36.51,1.1412,0.2649,480454111916,37.55,1.0038,0.0176,0.5724,0.0812,0.381,0.9343,0.0083,1.2789,0,,,,
trade_000148,2025-06-05 08:56:05,NVDA,262.41,47337,0.1104,35.22,0.7033,0.395,826611157848,24.07,1.0662,-0.0101,0.6203,-0.0172,0.6623,0.9185,-0.0147,0.8036,0,,,,
trade_000149,2025-06-21 01:41:28,MSFT,217.48,38325,0.3689,36.65,0.81,0.3663,113136332778,11.66,1.1395,-0.005,0.7224,0.0941,0.6064,0.8991,-0.0153,1.1615,0,,,,
trade_000150,2025-06-02 05:55:24,AAPL,178.17,25368,0.3634,68.54,-1.7002,0.4781,236607193674,20.2,1.0979,0.0257,0.5566,0.0162,0.5954,0.881,-0.015,0.8554,0,,,,
trade_000151,2025-06-03 12:20:33,PG,363.56,15869,0.1248,33.51,1.14,0.5521,119369435371,15.55,0.94,-0.0335,0.9291,0.0699,0.4076,1.2818,0.0135,1.2245,0,,,,
trade_000152,2025-06-02 14:14:03,MSFT,249.9,26518,0.2556,36.36,-1.0123,0.6374,70089611120,19.85,1.1866,0.0385,0.7611,-0.0224,0.6621,0.9949,-0.0033,1.259,0,,,,
trade_000153,2025-06-21 20:22:54,NVDA,309.97,5731,0.3343,62.16,0.5811620808019331,0.6492,301118584879,13.31,1.1691,0.04163613591924403,0.8154,-0.0678,0.17409996735782146,3.7236333212945025,-0.0177,1.0429,1,momentum_anomaly,Extreme momentum: 4.2%,MACD anomaly: 0.58,Low market correlation: 0.174
trade_000154,2025-06-19 09:31:08,PFE,263.13,28600,0.3963,67.23,-1.5022,0.4663,964667178686,17.07,1.0967,0.0165,0.6827,0.0455,0.3152,1.0016,0.0171,0.8549,0,,,,
trade_000155,2025-06-07 05:51:20,META,431.01,36097,0.1968,37.01,-0.1695,0.684,973026026281,25.61,1.1885,0.0079,0.8448,-0.0903,0.3589,1.0735,-0.0049,1.0154,0,,,,
trade_000156,2025-06-05 21:37:25,META,368.94,50624,0.2323,50.92,1.2683,0.4366,446297633794,20.94,1.1093,-0.039,0.9554,0.0481,0.383,1.1721,0.0141,0.9565,0,,,,
trade_000157,2025-05-30 08:38:02,GOOGL,214.9,42582,0.3739,33.43,0.2475,0.2841,294381919117,29.5,0.8444,-0.0251,0.5943,-0.0923,0.3839,1.1833,0.0167,0.8417,0,,,,
trade_000158,2025-06-12 17:32:48,NVDA,233.99,7089,0.1555,56.86,0.3921,0.516,402037470976,34.26,0.8673,-0.0325,0.8551,0.074,0.3415,1.1228,0.008,1.0796,0,,,,
trade_000159,2025-06-02 02:21:00,GOOGL,200.87,12702,0.1232,42.67,0.4839,0.301,901231970550,27.17,0.8621,-0.0329,0.7714,0.0535,0.4279,1.3768,0.0176,1.2166,0,,,,
trade_000160,2025-06-14 03:53:02,KO,119.21,35467,0.3006,62.73,-1.2746,0.7249,531613820667,21.47,0.8679,-0.0231,0.5461,-0.0303,0.4954,0.9796,0.0077,0.8563,0,,,,
trade_000161,2025-05-31 08:02:09,JPM,433.82,1038,0.2332,64.13,0.7072,0.4593,429593813603,16.03,1.1531,0.0287,0.5463,-0.0254,0.3243,1.0323,-0.0162,0.8402,0,,,,
trade_000162,2025-06-20 08:56:48,NFLX,407.31,49083,0.1846,48.83,1.128,0.4972,799553868497,27.61,1.0874,-0.0147,0.7799,-0.0591,0.5763,1.1756,0.0198,1.0508,0,,,,
trade_000163,2025-06-08 18:56:43,GOOGL,129.83,62445,0.48195,35.73,-1.4452,0.2784,942473097620,35.98,1.0991,0.0406,0.22344,-0.0654,0.5146,0.9965,0.0018,1.236,1,volume_surge,Massive volume surge: 23.9x normal volume,"Total volume: 62,445 shares",Liquidity strain detected
trade_000164,2025-06-21 09:23:45,BAC,321.61,17170,0.1018,63.92,-1.2398,0.5197,145368061064,39.44,0.8134,-0.0391,0.5024,0.0217,0.3881,1.1247,-0.01,1.2959,0,,,,
trade_000165,2025-06-05 04:35:49,PG,384.85,44767,0.2193,54.01,1.2521,0.6539,559029821520,29.85,0.9544,-0.0088,0.7858,0.0157,0.426,1.0098,-0.0024,1.1368,0,,,,
trade_000166,2025-06-12 03:23:56,JNJ,189.13,32528,0.3755,35.74,1.2929,0.3503,23525746592,29.0,0.8937,0.0471,0.5608,0.0679,0.4713,1.1834,0.0014,0.7626,0,,,,
trade_000167,2025-05-29 15:05:31,AAPL,127.49,33801,0.1648,34.87,-1.4217,0.3189,419137234526,17.18,1.1708,-0.0291,0.6286,0.0774,0.5847,1.2633,0.0071,0.9288,0,,,,
trade_000168,2025-05-30 11:53:03,TSLA,217.55,44144,0.2914,44.41,-1.7007,0.3857,355902550365,24.57,0.8717,-0.0377,0.6182,0.087,0.5835,0.9851,0.0031,0.7102,0,,,,
trade_000169,2025-06-17 02:25:47,PFE,105.64,4226,0.1013,55.23,-0.5109,0.476,212428402755,22.15,0.822,-0.0421,0.8363,0.0793,0.6209,0.8112,-0.0008,0.8222,0,,,,
trade_000170,2025-05-25 23:39:48,PG,316.13,50386,0.2497,47.19,1.3617,0.5366,422009566411,38.21,0.8358,0.0014,0.5247,0.0102,0.388,1.2753,0.0057,1.1373,0,,,,
trade_000171,2025-06-06 04:02:45,MSFT,257.54,22082,0.1397,65.52,0.741,0.6399,760747407849,36.37,1.0959,-0.047,0.9873,0.0207,0.6632,0.8522,0.0194,1.1252,0,,,,
trade_000172,2025-06-02 07:30:54,MSFT,371.78,34031,0.2523,48.33,0.4088,0.2161,177870987059,33.06,1.0815,-0.0461,0.7076,-0.032,0.6316,1.1993,0.0186,0.7842,0,,,,
trade_000173,2025-06-10 00:08:00,PFE,266.4,8405,0.3129,56.72,1.7595,0.2739,593365785686,34.15,0.9156,0.0312,0.9562,0.0114,0.4094,1.3305,-0.0182,1.1311,0,,,,
trade_000174,2025-06-10 18:08:32,PFE,392.99,6652,0.3097,68.81,-1.7591,0.6182,494762086222,17.78,0.9604,-0.034,0.6814,-0.0471,0.4509,0.8356,-0.0163,0.786,0,,,,
trade_000175,2025-06-12 14:55:05,JPM,383.32,15735,0.2321,33.11,1.9998,0.5245,491839976079,16.46,0.989,0.0177,0.7341,0.0663,0.5609,0.9084,0.0115,0.7616,0,,,,
trade_000176,2025-05-30 23:57:41,NFLX,414.75,43295,0.194,44.93,0.638,0.4751,98168253719,37.65,0.8742,-0.0085,0.6775,-0.095,0.4721,0.9512,0.0087,0.7589,0,,,,
trade_000177,2025-05-28 12:20:17,TSLA,144.04,8601,0.101,56.48,1.8003,0.4755,508661107680,11.05,0.9544,-0.0389,0.5194,-0.0468,0.6336,1.2895,0.0095,0.7693,0,,,,
trade_000178,2025-06-20 06:17:22,MSFT,249.63,26779,0.3401,30.72,-0.3512,0.3245,829078563098,11.89,1.061,0.0381,0.7154,0.0884,0.6991,0.8189,0.0085,1.0922,0,,,,
trade_000179,2025-06-06 19:36:02,KO,357.44,10236,0.9880310692452978,62.26,1.4834,0.95,678343987080,15.59,1.0708,0.15377916052494267,0.8476,0.0306,0.3457,1.3413,0.017,0.9805,1,extreme_volatility,Extreme volatility: 98.8%,Price outside normal Bollinger Bands,Extreme momentum: 15.4%
trade_000180,2025-06-06 21:51:20,MSFT,448.37,32764,0.1015,63.11,-1.024,0.6521,658548348573,21.13,1.0146,-0.0059,0.9165,-0.0155,0.6254,0.9787,-0.0053,1.0327,0,,,,
trade_000181,2025-06-02 12:46:14,JNJ,426.37,46023,0.3001,41.92,-1.2154,0.4878,918817745546,22.52,0.8244,-0.0292,0.7133,0.0162,0.4058,1.0201,0.0059,0.7727,0,,,,
trade_000182,2025-06-08 07:07:25,BAC,295.36,30735,0.1803,92.50308561831261,8,0.3321,442885225931,31.05,0.8882,0.15,0.8646,0.0531,0.5846,1.3676,0.0124,1.1792,1,unusual_rsi,Extreme RSI: 92.5 (Overbought condition),MACD divergence: 8.00,Strong momentum divergence
trade_000183,2025-06-01 02:24:30,JNJ,153.46,3393,0.1057,31.5,-0.4195,0.2505,196430780496,21.71,0.9711,0.0358,0.8899,-0.0471,0.4804,0.8386,0.0163,0.8507,0,,,,
trade_000184,2025-05-27 21:46:27,JPM,183.98,10858,0.1234,57.97,-0.733,0.7645,799969305609,21.3,0.9548,-0.0321,0.8247,-0.0212,0.3486,1.1878,-0.0082,0.8143,0,,,,
trade_000185,2025-05-31 05:56:09,KO,144.0,26738,0.2957,37.29,1.2983,0.4035,882344515418,31.87,0.9438,0.0257,0.5386,-0.0912,0.6571,1.1463,-0.0133,0.8202,0,,,,
trade_000186,2025-06-14 05:50:21,KO,115.86,23841,0.2009,31.02,-0.615,0.6487,624248843363,35.45,0.8525,-0.0459,0.9013,-0.0479,0.3031,0.814,-0.0037,0.8196,0,,,,
trade_000187,2025-06-11 12:18:16,XOM,178.36,44418,0.3022,63.95,-0.0379,0.4311,615461738341,19.64,0.9504,0.0032,0.8443,0.0551,0.3169,1.0321,-0.005,1.1681,0,,,,
trade_000188,2025-05-27 21:49:30,MSFT,75.51,7385,0.2494,69.08,0.7636,0.5948,763723669854,26.45,0.8053,-0.0413,0.6199,-0.0428,0.3289,1.1503,0.0089,1.0899,0,,,,
trade_000189,2025-06-09 15:05:23,JPM,291.64,17417,0.3936,41.14,-0.2308,0.5549,891790306509,13.27,1.185,-0.0106,0.873,0.0358,0.517,1.2915,0.0055,1.0403,0,,,,
trade_000190,2025-05-26 21:53:52,PG,641.46,64282,0.7958,42.38,-1.9191,0.3555,303366884755,21.85,1.1845,0.0307,0.5198,-0.0887,0.3506,1.0587,-0.0001,0.7856,1,price_spike,Extreme price spike: 228.3% increase,"Volume surge accompanying price movement: 64,282 shares",Volatility spike detected
trade_000191,2025-06-20 21:54:24,JNJ,229.41,9845,0.3739,52.2,-0.8478,0.3732,436771351673,27.48,1.0488,0.0343,0.8829,-0.0488,0.3252,0.9894,0.0021,1.299,0,,,,
trade_000192,2025-06-19 15:03:30,XOM,241.13,17658,0.2041,30.55,-1.4468,0.4082,515594282283,27.76,1.1831,-0.006,0.5205,0.0277,0.4625,1.3113,0.0175,1.0498,0,,,,
trade_000193,2025-05-25 20:12:30,WMT,396.46,1456,0.2831,31.13,1.86,0.3932,603398588895,12.72,1.0042,0.0295,0.81,0.055,0.6267,0.8116,-0.0196,0.7722,0,,,,
trade_000194,2025-06-07 17:38:26,TSLA,334.71,9520,0.116,52.89,-1.1283,0.7836,507807979957,14.59,1.0005,0.0191,0.8008,-0.0074,0.3508,0.9503,0.0142,1.0762,0,,,,
trade_000195,2025-06-05 18:02:17,PG,169.21,41592,0.1481,51.48,-0.0527,0.5496,518124300288,35.41,1.0582,-0.0367,0.5067,0.0955,0.5098,0.9562,0.013,0.965,0,,,,
trade_000196,2025-06-20 04:34:19,MSFT,252.62,15486,0.3644,43.58,-1.0554,0.3273,480851965443,25.05,0.9836,-0.0121,0.575,0.0537,0.6745,1.1692,-0.012,0.8305,0,,,,
trade_000197,2025-06-21 06:30:36,NVDA,320.61,235001,0.57345,51.99,0.0463,0.7589,170685761428,20.12,1.1267,-0.0488,0.19770000000000001,0.0489,0.5898,1.2561,-0.0128,0.7776,1,volume_surge,Massive volume surge: 10.9x normal volume,"Total volume: 235,001 shares",Liquidity strain detected
trade_000198,2025-05-27 04:03:22,AMZN,75.9,1232846,0.3429,40.79,-0.1256,0.4955,492395844091,28.74,1.1317,-0.0291,0.20751,0.0115,0.3795,0.9959,-0.0091,0.8455,1,volume_surge,Massive volume surge: 24.9x normal volume,"Total volume: 1,232,846 shares",Liquidity strain detected
trade_000199,2025-05-28 04:03:09,PFE,327.65,6728,0.1512,30.96,1.8887,0.3981,883899616698,22.69,0.9885,-0.0315,0.873,0.0715,0.6395,1.212,0.0083,1.1138,0,,,,
trade_000200,2025-06-13 02:20:27,PG,241.21,40775,0.1825,57.14,1.2686,0.2212,512336403307,29.12,0.9967,-0.0037,0.8038,-0.0664,0.5135,0.8546,-0.0016,1.0905,0,,,,
trade_000201,2025-06-15 03:07:30,PG,161.2,10716,0.2505,50.71,1.759,0.653,826791264029,15.03,1.0557,-0.0121,0.9286,-0.0247,0.3786,1.0343,0.0006,1.0226,0,,,,
trade_000202,2025-06-20 17:11:07,TSLA,434.21,36993,0.1724,44.15,1.4498,0.7674,813106242384,15.41,0.929,0.0206,0.926,0.0474,0.6975,1.1037,0.0079,1.1926,0,,,,
trade_000203,2025-06-22 01:02:47,KO,121.63,50891,0.3958,54.59,-1.0831,0.4567,22914321590,24.43,0.9634,-0.0078,0.755,0.0061,0.396,0.8552,-0.0157,0.705,0,,,,
trade_000204,2025-06-22 16:37:53,GOOGL,368.62,13041,0.113,39.28,-1.778,0.7167,224897866772,13.98,1.1105,0.0153,0.9242,0.069,0.5756,0.8379,0.0029,1.2611,0,,,,
trade_000205,2025-06-20 14:58:56,AMZN,257.51,8176,0.1802,67.77,-1.19,0.7732,863536181178,13.15,1.1803,0.0469,0.5612,0.0058,0.5694,1.303,0.0053,1.0664,0,,,,
trade_000206,2025-06-19 15:17:25,PFE,158.66,26202,0.3625,38.26,0.7381,0.7365,812123850817,22.44,1.0006,-0.0257,0.9053,-0.0158,0.4096,1.1654,0.0092,1.169,0,,,,
trade_000207,2025-06-01 06:01:52,XOM,345.75,6270,0.3483,45.34,-1.7209,0.3319,315156704985,12.63,0.9646,-0.0006,0.5324,-0.0225,0.4542,0.8771,-0.0165,1.2913,0,,,,
trade_000208,2025-06-17 00:34:06,AMZN,119.0,28766,0.2509,50.89,1.5445,0.3598,744325100719,12.83,0.9182,-0.007,0.9001,0.055,0.4966,1.2356,0.0111,1.2693,0,,,,
trade_000209,2025-06-12 20:15:56,NFLX,110.78,14691,0.3138,50.18,0.2861,0.2818,110677510800,14.92,0.8273,-0.0445,0.6128,-0.0214,0.3136,1.2136,-0.0104,1.1871,0,,,,
trade_000210,2025-06-09 03:30:47,MSFT,413.97,16019,0.3117,65.68,-1.7343,0.2742,473883149168,36.64,0.8879,0.0193,0.6016,0.0197,0.6558,1.2369,-0.0111,0.9182,0,,,,
trade_000211,2025-06-17 05:38:28,TSLA,405.5,25846,0.2358,54.34,1.8458,0.6249,835150195026,32.23,1.0994,-0.0314,0.8518,-0.0727,0.3768,1.0382,0.0068,0.8639,0,,,,
trade_000212,2025-06-20 23:02:24,NFLX,105.98,42703,0.14,48.58,-1.9374,0.5694,870048949752,10.79,0.8887,-0.0113,0.6694,0.014,0.3875,0.9292,0.0059,0.7628,0,,,,
trade_000213,2025-06-18 08:05:15,BAC,107.16,40982,0.2243,62.0,-0.5028,0.4856,94398129855,34.36,0.9646,-0.0177,0.586,0.0086,0.3762,0.9713,-0.0172,0.9789,0,,,,
trade_000214,2025-06-14 12:12:48,META,318.61,34202,0.1496,30.08,-1.9255,0.6554,868527756305,24.33,0.9388,-0.0291,0.8271,-0.0728,0.6556,1.3873,0.0106,1.0099,0,,,,
trade_000215,2025-05-28 22:47:24,NFLX,84.59,17031,0.387,66.08,-1.8324,0.7916,290324498932,25.0,1.1118,0.0363,0.618,0.0871,0.4375,0.875,0.0056,0.9094,0,,,,
trade_000216,2025-06-06 06:25:34,NFLX,377.43,4642,0.1502,58.48,-1.9934,0.3633,122869150229,22.72,0.9125,0.0156,0.9033,-0.0442,0.377,1.2035,0.0107,0.732,0,,,,
trade_000217,2025-06-06 20:31:52,XOM,390.11,16627,0.3733,36.48,0.7463,0.3628,969957784359,30.5,0.9682,0.0404,0.8341,-0.0586,0.6845,1.1476,-0.019,1.1261,0,,,,
trade_000218,2025-06-01 23:39:48,PG,175.53,44095,0.3968,66.63,-0.2522,0.7528,157437045974,13.5,0.8026,0.0292,0.7791,-0.0307,0.4698,1.3944,-0.0031,0.7645,0,,,,
trade_000219,2025-05-30 01:16:42,GOOGL,258.58,37160,0.2028,46.34,-0.3,0.5198,398443065396,25.89,1.0224,-0.0012,0.9702,-0.0301,0.5726,0.9109,-0.0099,0.7069,0,,,,
trade_000220,2025-06-15 08:13:12,JNJ,308.53,50657,0.1771,55.0,0.8922,0.4949,797019028991,18.84,1.0248,0.021,0.9771,0.0521,0.5323,0.9171,-0.0027,0.9608,0,,,,
trade_000221,2025-06-12 15:25:15,PFE,192.31,41470,0.1992,68.64,-1.8,0.6592,63003332184,28.06,0.9439,-0.0239,0.7622,-0.0953,0.4011,1.1833,-0.004,0.8433,0,,,,
trade_000222,2025-06-19 20:16:03,AAPL,295.64,27945,0.1066,45.09,0.3374,0.5555,847521201096,27.84,1.0443,0.0005,0.5557,-0.0722,0.4583,0.8756,-0.0159,1.1166,0,,,,
trade_000223,2025-05-29 02:07:18,PFE,147.93,18437,0.2352,60.58,-0.0034,0.4076,274188814730,26.55,1.0183,0.0191,0.8265,0.0203,0.613,1.1326,0.0093,0.8134,0,,,,
trade_000224,2025-06-17 23:13:42,PFE,195.31,36927,0.3363,30.54,-0.2117,0.5956,644233966118,11.69,0.9068,0.0057,0.9605,-0.0114,0.3606,1.1218,-0.0007,1.0511,0,,,,
trade_000225,2025-06-14 22:10:48,JPM,326.73,3437,0.2816,61.62,1.9722,0.3895,866202052337,30.31,1.0783,0.0476,0.811,0.0487,0.5978,0.8654,0.017,1.0431,0,,,,
trade_000226,2025-06-16 17:36:30,WMT,127.79,22302,0.2411,58.56,0.4623,0.3792,323112205788,24.0,0.9178,0.0278,0.7299,-0.02,0.5123,1.0192,0.0072,1.1357,0,,,,
trade_000227,2025-06-11 10:32:44,KO,212.22,18339,0.2933,46.59,0.91,0.3912,233136014366,33.28,1.1081,0.0045,0.8281,0.0954,0.427,1.1728,-0.0124,0.9108,0,,,,
trade_000228,2025-06-08 21:21:33,JPM,455.38,31851,0.2574,62.27,1.8034,0.2679,546338434712,37.58,0.9934,-0.0091,0.8669,0.0904,0.3783,1.0713,0.0166,0.9574,0,,,,
trade_000229,2025-06-14 01:53:56,JNJ,378.9,18907,0.1817,57.18,1.8198,0.3181,291497707973,17.78,1.1852,0.0104,0.6531,-0.0942,0.5981,0.9865,-0.0129,0.9303,0,,,,
trade_000230,2025-05-25 06:34:52,MSFT,355.42,41617,0.3528,66.83,0.1272,0.3932,8318659014,29.64,0.9788,0.0443,0.5077,0.046,0.5851,1.1024,0.0159,1.1169,0,,,,
trade_000231,2025-06-16 22:02:13,XOM,166.61,46715,0.3198,69.22,-0.6182,0.3151,890306494136,28.8,1.1461,0.0232,0.9571,0.0654,0.3621,1.1173,0.0147,0.8614,0,,,,
trade_000232,2025-06-19 01:41:38,AAPL,381.5,17931,0.3746,65.25,1.2733,0.5581,34916039668,37.09,1.1593,-0.0102,0.6772,0.0981,0.5284,1.246,-0.0076,1.1575,0,,,,
trade_000233,2025-05-27 02:19:33,PFE,330.49,50872,0.2381,31.56,-1.6748,0.6014,507812148780,36.94,1.1851,0.0195,0.9728,0.0336,0.4258,1.0056,0.0153,1.246,0,,,,
trade_000234,2025-06-05 21:44:04,AAPL,274.03,50298,0.1166,32.92,1.6292,0.2248,229673009145,13.09,0.8515,0.039,0.5842,0.0939,0.3735,0.8126,-0.0031,1.1658,0,,,,
trade_000235,2025-06-02 05:28:20,MSFT,370.91,36338,0.2838,65.83,1.5884,0.7647,660869584003,36.29,0.9494,-0.0349,0.6184,-0.0565,0.5832,0.9462,-0.0139,0.9456,0,,,,
trade_000236,2025-06-12 14:38:54,META,277.28,37114,0.309,44.3,-1.8246,0.7755,454856387641,29.6,1.1899,0.0449,0.5596,0.0594,0.3022,1.0826,-0.0099,1.2081,0,,,,
trade_000237,2025-05-31 21:44:45,AAPL,222.62,7107,0.1381,36.14,0.7385,0.7871,675006985963,12.07,0.8499,-0.0336,0.6541,0.0806,0.4478,1.1034,0.0047,1.2647,0,,,,
trade_000238,2025-06-14 20:07:33,PG,138.15,41667,0.2555,86.92101193855531,8,0.5352,22197959315,12.58,0.8896,0.15,0.8059,-0.0311,0.3863,1.2803,-0.0014,0.7844,1,unusual_rsi,Extreme RSI: 86.9 (Overbought condition),MACD divergence: 8.00,Strong momentum divergence
trade_000239,2025-06-06 21:21:11,JNJ,257.38,8774,0.3621,60.04,1.3005,0.729,266659401622,33.37,1.0266,0.0156,0.936,-0.0019,0.5295,1.1002,-0.0134,1.0031,0,,,,
trade_000240,2025-05-29 02:00:41,META,335.81,3020,0.2224,42.54,-1.7217,0.6979,368494043047,30.69,1.1529,-0.012,0.8728,0.0737,0.5812,1.1156,0.0003,0.7612,0,,,,
trade_000241,2025-06-12 20:31:39,GOOGL,124.27,42899,0.1425,55.68,1.5811,0.2207,924399540482,21.39,0.8836,-0.043,0.6964,-0.0262,0.4002,1.3257,-0.0051,0.7502,0,,,,
trade_000242,2025-06-13 19:39:45,AMZN,268.73,49458,0.1185,48.07,0.3284,0.3766,957990925787,39.43,0.8093,0.0187,0.8325,-0.0153,0.4667,0.8755,-0.0178,1.0111,0,,,,
trade_000243,2025-06-19 08:14:48,WMT,176.38,39694,0.2755,51.99,-0.8776,0.4169,462629380168,39.21,0.9378,-0.049,0.7735,0.0521,0.3251,1.0702,-0.0141,0.738,0,,,,
trade_000244,2025-06-20 10:02:47,TSLA,50.81,37700,0.1355,37.03,-1.6773,0.477,888190342107,36.86,1.0858,0.0024,0.9045,0.0114,0.5023,1.0282,0.0012,1.0828,0,,,,
trade_000245,2025-05-30 07:23:16,KO,64.56,26652,0.3883,48.66,1.379,0.5093,476728072873,16.9,1.054,0.0349,0.9219,-0.0889,0.5063,1.1589,0.0141,1.1995,0,,,,
trade_000246,2025-06-11 07:04:41,BAC,200.44,10839,0.3137,46.71,-1.2746,0.7741,708898971626,32.46,0.9198,-0.0494,0.6367,-0.0499,0.3043,1.2724,-0.0107,0.8027,0,,,,
trade_000247,2025-06-03 03:13:05,AAPL,417.82,28169,0.1735,41.42,0.1244,0.6326,187865950197,24.77,1.0609,-0.0048,0.9259,0.0192,0.3307,0.9404,0.0091,1.1914,0,,,,
trade_000248,2025-05-24 05:45:24,XOM,284.25,46997,0.316,50.13,0.1536,0.3527,212390098458,35.46,1.1637,-0.0017,0.5741,0.0686,0.3682,1.2659,0.0089,1.2571,0,,,,
trade_000249,2025-06-12 14:31:26,BAC,83.54,18204,0.2993,50.6,-0.2957,0.7682,910128836502,14.52,0.9494,0.0072,0.6268,0.0319,0.5712,1.0559,-0.0108,1.2489,0,,,,
trade_000250,2025-06-07 04:39:39,PG,136.89,17157,0.1838,41.32,-0.9612,0.2904,673241069500,36.3,1.1383,0.0008,0.9449,-0.0934,0.6902,1.212,-0.0074,1.1137,0,,,,
trade_000251,2025-06-02 16:44:51,KO,120.16,43351,0.3321,41.61,1.2235,0.5362,974434659097,35.27,0.9792,-0.0051,0.5448,-0.0663,0.4072,1.0207,-0.0171,0.9947,0,,,,
trade_000252,2025-06-05 18:36:23,PG,122.43,10235,0.2087,61.64,0.585,0.2656,799897735609,28.93,0.9458,-0.0179,0.734,-0.0795,0.4291,1.3856,-0.0096,1.0933,0,,,,
